date;plate_id;plate_name;sample_id;well_A01;well_01A;tissue_id;dna_person;notes;tissue_type;extraction
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate09;EmbrapaBAG.Plate09_A04;A04;04A;BGM-1766;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate09;EmbrapaBAG.Plate09_A05;A05;05A;BGM-1767;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate09;EmbrapaBAG.Plate09_A06;A06;06A;BGM-1768;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate09;EmbrapaBAG.Plate09_A07;A07;07A;BGM-1769;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate09;EmbrapaBAG.Plate09_A08;A08;08A;BGM-1770;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate09;EmbrapaBAG.Plate09_A09;A09;09A;BGM-1771;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate09;EmbrapaBAG.Plate09_A10;A10;10A;BGM-1772;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate09;EmbrapaBAG.Plate09_A11;A11;11A;BGM-1779;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate09;EmbrapaBAG.Plate09_A12;A12;12A;BGM-1782;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate09;EmbrapaBAG.Plate09_B01;B01;01B;BGM-1783;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate09;EmbrapaBAG.Plate09_B02;B02;02B;BGM-1784;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate09;EmbrapaBAG.Plate09_B03;B03;03B;BGM-1794;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate09;EmbrapaBAG.Plate09_B04;B04;04B;BGM-1810;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate09;EmbrapaBAG.Plate09_B05;B05;05B;BGM-1814;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate09;EmbrapaBAG.Plate09_B06;B06;06B;BGM-1816;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate09;EmbrapaBAG.Plate09_B07;B07;07B;BGM-1817;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate09;EmbrapaBAG.Plate09_B08;B08;08B;BGM-1818;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate09;EmbrapaBAG.Plate09_B09;B09;09B;BGM-1819;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate09;EmbrapaBAG.Plate09_B10;B10;10B;BGM-1821;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate09;EmbrapaBAG.Plate09_B11;B11;11B;BGM-1822;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate09;EmbrapaBAG.Plate09_B12;B12;12B;BGM-1832;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate09;EmbrapaBAG.Plate09_C01;C01;01C;BGM-1834;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate09;EmbrapaBAG.Plate09_C02;C02;02C;BGM-1835;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate09;EmbrapaBAG.Plate09_C03;C03;03C;BGM-1847;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate09;EmbrapaBAG.Plate09_C04;C04;04C;BGM-1866;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate09;EmbrapaBAG.Plate09_C05;C05;05C;BGM-1876;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate09;EmbrapaBAG.Plate09_C06;C06;06C;BGM-1878;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate09;EmbrapaBAG.Plate09_C07;C07;07C;BGM-1880;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate09;EmbrapaBAG.Plate09_C08;C08;08C;BGM-1881;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate09;EmbrapaBAG.Plate09_C09;C09;09C;BGM-1884;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate09;EmbrapaBAG.Plate09_C10;C10;10C;BGM-1942;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate09;EmbrapaBAG.Plate09_C11;C11;11C;BGM-1956;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate09;EmbrapaBAG.Plate09_C12;C12;12C;BGM-1957;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate09;EmbrapaBAG.Plate09_D01;D01;01D;BGM-1962;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate09;EmbrapaBAG.Plate09_D02;D02;02D;BGM-1980;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate09;EmbrapaBAG.Plate09_D03;D03;03D;BGM-1985;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate09;EmbrapaBAG.Plate09_D04;D04;04D;BGM-1999;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate09;EmbrapaBAG.Plate09_D05;D05;05D;BGM-2019;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate09;EmbrapaBAG.Plate09_D06;D06;06D;BGM-2022;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate09;EmbrapaBAG.Plate09_D07;D07;07D;BGM-2028;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate09;EmbrapaBAG.Plate09_D08;D08;08D;BGM-2030;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate09;EmbrapaBAG.Plate09_D09;D09;09D;BGM-2032;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate09;EmbrapaBAG.Plate09_D10;D10;10D;BGM-2035;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate09;EmbrapaBAG.Plate09_D11;D11;11D;BGM-2047;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate09;EmbrapaBAG.Plate09_D12;D12;12D;BGM-2048;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate09;EmbrapaBAG.Plate09_E01;E01;01E;BGM-2053;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate09;EmbrapaBAG.Plate09_E02;E02;02E;BGM-2054;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate09;EmbrapaBAG.Plate09_E03;E03;03E;BGM-2055;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate09;EmbrapaBAG.Plate09_E04;E04;04E;BGM-2059;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate09;EmbrapaBAG.Plate09_E05;E05;05E;BGM-2060;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate09;EmbrapaBAG.Plate09_E06;E06;06E;BGM-2061;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate09;EmbrapaBAG.Plate09_E07;E07;07E;BGM-2063;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate09;EmbrapaBAG.Plate09_E08;E08;08E;BGM-2064;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate09;EmbrapaBAG.Plate09_E09;E09;09E;BGM-2065;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate09;EmbrapaBAG.Plate09_E10;E10;10E;BGM-2066;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate09;EmbrapaBAG.Plate09_E11;E11;11E;BGM-2069;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate09;EmbrapaBAG.Plate09_E12;E12;12E;BGM-2072;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate09;EmbrapaBAG.Plate09_F01;F01;01F;BGM-2073;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate09;EmbrapaBAG.Plate09_F02;F02;02F;BGM-2074;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate09;EmbrapaBAG.Plate09_F03;F03;03F;BGM-2076;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate09;EmbrapaBAG.Plate09_F04;F04;04F;BGM-2078;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate09;EmbrapaBAG.Plate09_F05;F05;05F;BGM-2079;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate09;EmbrapaBAG.Plate09_F06;F06;06F;BGM-2080;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate09;EmbrapaBAG.Plate09_F07;F07;07F;BGM-2082;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate09;EmbrapaBAG.Plate09_F08;F08;08F;BGM-2083;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate09;EmbrapaBAG.Plate09_F09;F09;09F;BGM-2086;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate09;EmbrapaBAG.Plate09_F10;F10;10F;BGM-2095;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate09;EmbrapaBAG.Plate09_F11;F11;11F;BGM-2102;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate09;EmbrapaBAG.Plate09_F12;F12;12F;BRS-Caipira;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate09;EmbrapaBAG.Plate09_G01;G01;01G;BRS-Dourada;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate09;EmbrapaBAG.Plate09_G02;G02;02G;BRS-Gema-de-Ovo;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate09;EmbrapaBAG.Plate09_G03;G03;03G;BRS-Jari;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate09;EmbrapaBAG.Plate09_G04;G04;04G;BRS-Poti-Branca;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate09;EmbrapaBAG.Plate09_G05;G05;05G;BRS-Verdinha;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate09;EmbrapaBAG.Plate09_G06;G06;06G;BGM-2081;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate09;EmbrapaBAG.Plate09_G07;G07;07G;BGM-2111;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate09;EmbrapaBAG.Plate09_G08;G08;08G;BGM-2119;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate09;EmbrapaBAG.Plate09_G09;G09;09G;BRS-AmansaBurro;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate09;EmbrapaBAG.Plate09_G10;G10;10G;BGM-0249;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate09;EmbrapaBAG.Plate09_G11;G11;11G;BGM-0017;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate09;EmbrapaBAG.Plate09_G12;G12;12G;BLANK__G12;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate09;EmbrapaBAG.Plate09_H01;H01;01H;BGM-0121;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate09;EmbrapaBAG.Plate09_H02;H02;02H;BGM-0869;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate09;EmbrapaBAG.Plate09_H03;H03;03H;BGM-1028;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate09;EmbrapaBAG.Plate09_H04;H04;04H;BGM-0043;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate09;EmbrapaBAG.Plate09_H05;H05;05H;BGM-0182;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate09;EmbrapaBAG.Plate09_H06;H06;06H;BGM-0533;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate09;EmbrapaBAG.Plate09_H07;H07;07H;BGM-0737;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate09;EmbrapaBAG.Plate09_H08;H08;08H;BGM-0895;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate09;EmbrapaBAG.Plate09_H09;H09;09H;BGM-0929;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate09;EmbrapaBAG.Plate09_H10;H10;10H;BGM-1595;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate09;EmbrapaBAG.Plate09_H11;H11;11H;Valencia;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate09;EmbrapaBAG.Plate09_H12;H12;12H;BLANK__H12;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate10;EmbrapaBAG.Plate10_A01;A01;01A;BGM-0248;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate10;EmbrapaBAG.Plate10_A02;A02;02A;Baianinha;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate10;EmbrapaBAG.Plate10_A03;A03;03A;Cascuda;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate10;EmbrapaBAG.Plate10_A04;A04;04A;Fecula-Branca;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate10;EmbrapaBAG.Plate10_A05;A05;05A;BGM-0830-TVER;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate10;EmbrapaBAG.Plate10_A06;A06;06A;BGM-0611;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate10;EmbrapaBAG.Plate10_A07;A07;07A;BGM-06111;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate10;EmbrapaBAG.Plate10_A08;A08;08A;BGM-0022 T.Bco;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate10;EmbrapaBAG.Plate10_A09;A09;09A;BGM-0022 T.Rx;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate10;EmbrapaBAG.Plate10_A10;A10;10A;BGM-0113 RcxCr;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate10;EmbrapaBAG.Plate10_A11;A11;11A;BGM-0113 RcxRos;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate10;EmbrapaBAG.Plate10_A12;A12;12A;BGM-0115 TB;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate10;EmbrapaBAG.Plate10_B01;B01;01B;BGM-0115 TR;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate10;EmbrapaBAG.Plate10_B02;B02;02B;BGM-0150A;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate10;EmbrapaBAG.Plate10_B03;B03;03B;BGM-0152A;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate10;EmbrapaBAG.Plate10_B04;B04;04B;BGM-0152-B;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate10;EmbrapaBAG.Plate10_B05;B05;05B;BGM-0780(B);EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate10;EmbrapaBAG.Plate10_B06;B06;06B;BGM-0780(E);EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate10;EmbrapaBAG.Plate10_B07;B07;07B;BGM-0830;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate10;EmbrapaBAG.Plate10_B08;B08;08B;BGM-0830 TB;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate10;EmbrapaBAG.Plate10_B09;B09;09B;BGM-0856 CCr;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate10;EmbrapaBAG.Plate10_B10;B10;10B;BGM-0856 CRx;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate10;EmbrapaBAG.Plate10_B11;B11;11B;BGM-1176(M);EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate10;EmbrapaBAG.Plate10_B12;B12;12B;BGM-1262C;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate10;EmbrapaBAG.Plate10_C01;C01;01C;BGM-1262E;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate10;EmbrapaBAG.Plate10_C02;C02;02C;BGM-1502(M);EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate10;EmbrapaBAG.Plate10_C03;C03;03C;BGM-1722(D);EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate10;EmbrapaBAG.Plate10_C04;C04;04C;BGM-1759(B);EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate10;EmbrapaBAG.Plate10_C05;C05;05C;BGM-0150-B;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate10;EmbrapaBAG.Plate10_C06;C06;06C;BGM-0082;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate10;EmbrapaBAG.Plate10_C07;C07;07C;BGM-0165;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate10;EmbrapaBAG.Plate10_C08;C08;08C;BGM-0177;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate10;EmbrapaBAG.Plate10_C09;C09;09C;Manzhitil;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate10;EmbrapaBAG.Plate10_C10;C10;10C;BGM-0271;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate10;EmbrapaBAG.Plate10_C11;C11;11C;BGM-0276;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate10;EmbrapaBAG.Plate10_C12;C12;12C;BGM-0312;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate10;EmbrapaBAG.Plate10_D01;D01;01D;BGM-0365;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate10;EmbrapaBAG.Plate10_D02;D02;02D;BGM-0890;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate10;EmbrapaBAG.Plate10_D03;D03;03D;BGM-0927;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate10;EmbrapaBAG.Plate10_D04;D04;04D;BGM-0931;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate10;EmbrapaBAG.Plate10_D05;D05;05D;BGM-1186;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate10;EmbrapaBAG.Plate10_D06;D06;06D;BGM-1212;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate10;EmbrapaBAG.Plate10_D07;D07;07D;BGM-1218;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate10;EmbrapaBAG.Plate10_D08;D08;08D;BGM-1490;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate10;EmbrapaBAG.Plate10_D09;D09;09D;BGM-0053;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate10;EmbrapaBAG.Plate10_D10;D10;10D;BGM-0307;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate10;EmbrapaBAG.Plate10_D11;D11;11D;BGM-0669;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate10;EmbrapaBAG.Plate10_D12;D12;12D;BGM-1376;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate10;EmbrapaBAG.Plate10_E01;E01;01E;BGM-0082?;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate10;EmbrapaBAG.Plate10_E02;E02;02E;BGM-0271?;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate10;EmbrapaBAG.Plate10_E03;E03;03E;BGM-0276?;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate10;EmbrapaBAG.Plate10_E04;E04;04E;BGM-0290?;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate10;EmbrapaBAG.Plate10_E05;E05;05E;BGM-0365?;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate10;EmbrapaBAG.Plate10_E06;E06;06E;BGM-0655.1?;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate10;EmbrapaBAG.Plate10_E07;E07;07E;BGM-0737?;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate10;EmbrapaBAG.Plate10_E08;E08;08E;BGM-0869?;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate10;EmbrapaBAG.Plate10_E09;E09;09E;BGM-0895?;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate10;EmbrapaBAG.Plate10_E10;E10;10E;BGM-1028?;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate10;EmbrapaBAG.Plate10_E11;E11;11E;BGM-1212?;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate10;EmbrapaBAG.Plate10_E12;E12;12E;BGM-0043?;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate10;EmbrapaBAG.Plate10_F01;F01;01F;BGM-0144?;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate10;EmbrapaBAG.Plate10_F02;F02;02F;BGM-0165.1?;EMBRAPA;;Leaf;
